ID1,ID2,Num_Mums,Total_mums_length
158,168,399,16864
158,169,946,51098
158,172,912,37132
158,175,980,41625
158,178,953,40036
158,180,1003,43501
158,181,1023,80254
158,182,994,44370
158,183,392,16695
158,185,518,19046
158,189,528,18789
158,190,390,14112
158,193,1000,43523
158,194,1004,43540
158,195,1003,43577
158,196,1001,43573
158,197,1002,43487
158,198,998,43447
162,163,1012,144206
162,164,966,37389
162,168,602,22052
162,169,1544,68704
162,172,1215,45542
162,175,1353,51678
162,178,1301,49602
162,180,1400,54202
162,181,1588,129835
162,182,1433,57081
162,183,585,21732
162,185,511,18689
162,189,549,19376
162,190,575,18639
162,193,1421,54849
162,194,1417,54849
162,195,1420,54817
162,196,1423,54931
162,197,1415,54791
162,198,1419,55003
163,164,962,37570
163,168,599,22126
163,169,1548,68768
163,172,1207,45373
163,175,1339,51601
163,178,1305,49768
163,180,1395,54286
163,181,1616,129740
163,182,1427,57061
163,183,582,21812
163,185,507,18656
163,189,559,19621
163,190,574,18682
163,193,1410,54941
163,194,1409,54965
163,195,1409,54909
163,196,1411,55025
163,197,1407,54913
163,198,1413,55084
164,168,508,17819
164,169,968,38523
164,172,758,28592
164,175,810,31075
164,178,828,30516
164,180,869,32429
164,181,1000,39162
164,182,947,35367
164,183,515,18016
164,185,313,11501
164,189,507,17645
164,190,403,13495
164,193,897,33419
164,194,894,33341
164,195,895,33373
164,196,893,33308
164,197,894,33345
164,198,896,33416
168,169,621,22656
168,172,576,20718
168,175,621,22633
168,178,593,21460
168,180,654,23699
168,181,609,22585
168,182,605,22292
168,183,2120,140657
168,185,232,8986
168,189,338,12250
168,190,319,9962
168,193,649,23541
168,194,653,23587
168,195,651,23578
168,196,649,23537
168,197,656,23684
168,198,656,23646
169,172,1206,47047
169,175,1325,52833
169,178,1306,51680
169,180,1364,55483
169,181,1548,71334
169,182,1406,59108
169,183,632,22805
169,185,565,19978
169,189,569,19765
169,190,609,19674
169,193,1402,56444
169,194,1404,56488
169,195,1403,56464
169,196,1401,56398
169,197,1402,56463
169,198,1397,56336
172,175,1379,57106
172,178,1378,57709
172,180,1435,60392
172,181,1232,47132
172,182,1186,44462
172,183,573,20691
172,185,571,21040
172,189,573,21102
172,190,609,21449
172,193,1524,64314
172,194,1526,64186
172,195,1526,64337
172,196,1528,64212
172,197,1528,64192
172,198,1519,64022
175,178,1547,64805
175,180,1788,87339
175,181,1389,54102
175,182,1298,49942
175,183,612,22263
175,185,691,26632
175,189,601,22236
175,190,684,23683
175,193,1654,72276
175,194,1657,72343
175,195,1659,72400
175,196,1652,72161
175,197,1659,72307
175,198,1635,71953
178,180,1635,69524
178,181,1358,52599
178,182,1247,47562
178,183,580,21149
178,185,590,22097
178,189,613,22475
178,190,693,23859
178,193,1675,72994
178,194,1668,72999
178,195,1676,73014
178,196,1669,72916
178,197,1668,72986
178,198,1661,72887
180,181,1450,57362
180,182,1375,52918
180,183,662,23751
180,185,676,25411
180,189,632,23075
180,190,742,25576
180,193,1709,77330
180,194,1719,77656
180,195,1716,77442
180,196,1712,77369
180,197,1719,77676
180,198,1704,77317
181,182,1496,60503
181,183,596,22363
181,185,524,19346
181,189,576,20257
181,190,578,19237
181,193,1472,58002
181,194,1467,57941
181,195,1470,57946
181,196,1470,58013
181,197,1462,57812
181,198,1462,57916
182,183,591,21894
182,185,466,17315
182,189,527,19017
182,190,558,18409
182,193,1382,52770
182,194,1390,53029
182,195,1383,52822
182,196,1380,52713
182,197,1385,52917
182,198,1373,52446
183,185,243,9293
183,189,334,12168
183,190,310,9724
183,193,654,23552
183,194,653,23499
183,195,654,23552
183,196,653,23533
183,197,654,23554
183,198,657,23588
185,189,213,8499
185,190,181,6332
185,193,637,23570
185,194,639,23679
185,195,638,23611
185,196,641,23655
185,197,640,23702
185,198,643,23755
189,190,812,30991
189,193,697,25199
189,194,704,25357
189,195,697,25152
189,196,700,25284
189,197,705,25346
189,198,691,25074
190,193,782,27663
190,194,786,27735
190,195,783,27638
190,196,787,27721
190,197,784,27670
190,198,771,27397
193,194,650,158506
193,195,240,160373
193,196,418,159616
193,197,675,158319
193,198,835,157129
194,195,661,158614
194,196,644,158462
194,197,303,159834
194,198,767,157946
195,196,419,159580
195,197,686,158289
195,198,851,157235
196,197,664,158279
196,198,823,157079
197,198,789,157919
1,200,193,7772
1,201,193,7785
1,202,191,7729
1,203,191,7733
1,204,194,7776
1,205,193,7776
1,207,196,7851
1,208,190,7705
1,209,191,7735
1,210,192,7769
1,211,192,7757
1,212,191,7729
1,213,193,7774
1,214,191,7735
1,215,192,7728
1,216,192,7753
1,217,195,7819
1,218,195,7815
1,219,192,7753
1,220,192,7728
1,221,193,7757
1,222,192,7749
1,223,191,7728
1,224,188,7150
1,227,174,7082
1,228,217,7691
1,229,216,7693
1,230,216,7684
1,231,180,7488
1,237,177,7249
1,238,183,7470
1,239,186,7520
1,240,191,7637
1,241,216,7670
1,242,212,7605
1,243,157,6508
1,244,171,6936
1,245,170,6944
1,246,391,14410
1,247,321,10371
1,248,315,10270
1,249,322,10334
2,200,1746,73229
2,201,1726,72859
2,202,1738,73101
2,203,1738,72853
2,204,1731,72358
2,205,1739,72950
2,207,1739,73101
2,208,1736,72873
2,209,1729,72700
2,210,1731,73100
2,211,1735,72959
2,212,1742,73209
2,213,1739,72943
2,214,1728,72713
2,215,1742,73165
2,216,1739,72938
2,217,1732,72658
2,218,1723,72738
2,219,1741,72885
2,220,1730,72752
2,221,1727,72814
2,222,1740,73151
2,223,1739,72955
2,224,1590,65630
2,227,1414,54617
2,228,804,30106
2,229,805,30143
2,230,802,30058
2,231,1633,67868
2,237,1661,70398
2,238,1334,50051
2,239,1345,50412
2,240,1338,50186
2,241,803,29982
2,242,801,30011
2,243,1198,46638
2,244,1372,52094
2,245,1372,52084
2,246,615,21571
2,247,1123,49152
2,248,1114,48742
2,249,1129,49272
3,200,885,33322
3,201,886,33355
3,202,883,33268
3,203,882,33241
3,204,870,32874
3,205,887,33347
3,207,885,33268
3,208,884,33251
3,209,884,33300
3,210,888,33328
3,211,890,33444
3,212,884,33299
3,213,882,33233
3,214,886,33340
3,215,885,33298
3,216,881,33212
3,217,885,33338
3,218,883,33190
3,219,883,33267
3,220,888,33264
3,221,884,33286
3,222,883,33277
3,223,880,33201
3,224,819,30190
3,227,824,29861
3,228,314,139319
3,229,314,139548
3,230,296,139506
3,231,866,32583
3,237,825,30641
3,238,1007,38720
3,239,1006,38963
3,240,1004,38741
3,241,460,139031
3,242,360,139439
3,243,644,24835
3,244,718,27334
3,245,727,27636
3,246,473,16692
3,247,649,23710
3,248,634,23422
3,249,651,23674
7,200,618,25473
7,201,614,25377
7,202,614,25368
7,203,612,25312
7,204,607,25116
7,205,614,25294
7,207,616,25369
7,208,610,25287
7,209,613,25375
7,210,614,25464
7,211,617,25382
7,212,618,25478
7,213,612,25295
7,214,613,25375
7,215,619,25460
7,216,613,25334
7,217,615,25353
7,218,616,25358
7,219,612,25305
7,220,615,25256
7,221,609,25226
7,222,614,25383
7,223,613,25323
7,224,558,22911
7,227,600,23624
7,228,498,18161
7,229,497,18151
7,230,498,18171
7,231,734,31743
7,237,560,23314
7,238,522,20396
7,239,527,20525
7,240,522,20445
7,241,500,18163
7,242,495,18097
7,243,509,21279
7,244,554,22808
7,245,557,22936
7,246,336,12428
7,247,622,22763
7,248,628,22816
7,249,624,22750
9,200,853,31644
9,201,849,31554
9,202,849,31546
9,203,847,31509
9,204,839,31237
9,205,849,31529
9,207,848,31497
9,208,850,31556
9,209,848,31525
9,210,853,31607
9,211,851,31601
9,212,852,31621
9,213,848,31487
9,214,846,31482
9,215,853,31620
9,216,845,31466
9,217,848,31550
9,218,848,31459
9,219,847,31505
9,220,852,31490
9,221,845,31476
9,222,850,31580
9,223,848,31525
9,224,781,28769
9,227,780,28605
9,228,1784,108170
9,229,1784,108198
9,230,1788,108361
9,231,807,30638
9,237,791,29495
9,238,954,36548
9,239,957,36822
9,240,954,36639
9,241,1806,107248
9,242,1805,108114
9,243,623,24035
9,244,685,26087
9,245,693,26376
9,246,464,16503
9,247,632,22853
9,248,619,22626
9,249,635,22843
11,200,615,21069
11,201,612,21000
11,202,612,20994
11,203,610,20959
11,204,605,20789
11,205,612,20973
11,207,611,20964
11,208,613,21017
11,209,611,20972
11,210,615,21056
11,211,614,21045
11,212,615,21069
11,213,612,20956
11,214,610,20949
11,215,616,21068
11,216,608,20916
11,217,613,21041
11,218,610,20910
11,219,610,20957
11,220,612,20929
11,221,610,20965
11,222,613,21028
11,223,611,20973
11,224,544,18612
11,227,552,18662
11,228,1594,86570
11,229,1596,86565
11,230,1600,86730
11,231,571,20014
11,237,563,19394
11,238,713,25030
11,239,714,25200
11,240,713,25096
11,241,1608,85697
11,242,1613,86424
11,243,424,15189
11,244,478,16733
11,245,483,16935
11,246,324,10616
11,247,404,13894
11,248,396,13749
11,249,407,13904
12,200,853,31626
12,201,849,31536
12,202,849,31528
12,203,847,31491
12,204,839,31219
12,205,849,31511
12,207,848,31479
12,208,850,31538
12,209,848,31507
12,210,853,31589
12,211,851,31583
12,212,852,31603
12,213,848,31469
12,214,846,31464
12,215,853,31602
12,216,845,31448
12,217,848,31532
12,218,848,31441
12,219,847,31487
12,220,852,31472
12,221,845,31458
12,222,850,31562
12,223,848,31507
12,224,781,28760
12,227,781,28618
12,228,1782,108176
12,229,1782,108204
12,230,1786,108367
12,231,808,30655
12,237,790,29475
12,238,955,36584
12,239,958,36858
12,240,955,36675
12,241,1805,107283
12,242,1803,108130
12,243,623,24010
12,244,686,26100
12,245,694,26389
12,246,463,16474
12,247,632,22853
12,248,619,22626
12,249,635,22843
13,200,854,31655
13,201,850,31565
13,202,850,31557
13,203,848,31520
13,204,840,31248
13,205,850,31540
13,207,849,31508
13,208,851,31567
13,209,849,31536
13,210,855,31640
13,211,852,31612
13,212,853,31632
13,213,849,31498
13,214,847,31493
13,215,854,31631
13,216,847,31497
13,217,849,31561
13,218,849,31470
13,219,848,31516
13,220,853,31501
13,221,846,31487
13,222,851,31591
13,223,849,31536
13,224,782,28780
13,227,781,28618
13,228,1780,108126
13,229,1780,108154
13,230,1784,108317
13,231,807,30635
13,237,791,29495
13,238,955,36584
13,239,959,36878
13,240,956,36695
13,241,1802,107221
13,242,1800,108050
13,243,624,24039
13,244,686,26100
13,245,694,26389
13,246,463,16474
13,247,632,22853
13,248,619,22626
13,249,635,22843
15,200,854,31654
15,201,850,31564
15,202,850,31556
15,203,848,31519
15,204,840,31247
15,205,850,31539
15,207,849,31507
15,208,851,31566
15,209,849,31535
15,210,854,31617
15,211,852,31611
15,212,853,31631
15,213,849,31497
15,214,847,31492
15,215,854,31630
15,216,846,31476
15,217,849,31560
15,218,849,31469
15,219,848,31515
15,220,853,31500
15,221,846,31486
15,222,851,31590
15,223,849,31535
15,224,781,28760
15,227,781,28617
15,228,1782,108110
15,229,1782,108138
15,230,1786,108301
15,231,808,30654
15,237,791,29494
15,238,954,36564
15,239,957,36838
15,240,954,36655
15,241,1804,107205
15,242,1802,108044
15,243,624,24038
15,244,686,26099
15,245,694,26388
15,246,463,16474
15,247,632,22853
15,248,619,22626
15,249,635,22843
16,200,605,20830
16,201,602,20761
16,202,602,20755
16,203,600,20717
16,204,596,20574
16,205,603,20754
16,207,601,20725
16,208,603,20778
16,209,601,20733
16,210,605,20817
16,211,603,20786
16,212,605,20830
16,213,602,20717
16,214,600,20710
16,215,606,20829
16,216,598,20674
16,217,602,20782
16,218,600,20671
16,219,600,20715
16,220,602,20690
16,221,601,20746
16,222,603,20789
16,223,601,20734
16,224,534,18319
16,227,544,18481
16,228,1596,86634
16,229,1596,86594
16,230,1599,86726
16,231,562,19764
16,237,553,19116
16,238,708,24916
16,239,707,25046
16,240,708,24976
16,241,1608,85743
16,242,1618,86578
16,243,416,14944
16,244,473,16625
16,245,478,16830
16,246,325,10658
16,247,402,13803
16,248,392,13615
16,249,405,13813
18,200,1602,67391
18,201,1588,67174
18,202,1598,67245
18,203,1604,67350
18,204,1598,67089
18,205,1595,67252
18,207,1595,67177
18,208,1612,67454
18,209,1601,67137
18,210,1602,67417
18,211,1594,67318
18,212,1600,67391
18,213,1607,67414
18,214,1599,67210
18,215,1601,67395
18,216,1603,67311
18,217,1587,67022
18,218,1597,67111
18,219,1604,67343
18,220,1599,67208
18,221,1585,66977
18,222,1597,67227
18,223,1595,67203
18,224,1460,60307
18,227,1251,49953
18,228,775,29099
18,229,774,29108
18,230,772,29048
18,231,1502,63023
18,237,1481,60953
18,238,1335,48783
18,239,1346,49240
18,240,1342,49013
18,241,773,28997
18,242,771,29014
18,243,1170,45887
18,244,1331,51241
18,245,1336,51518
18,246,533,19879
18,247,905,36611
18,248,883,36031
18,249,910,36659
19,200,1619,67330
19,201,1609,67200
19,202,1615,67174
19,203,1621,67248
19,204,1615,67037
19,205,1610,67143
19,207,1612,67153
19,208,1621,67232
19,209,1616,67084
19,210,1615,67275
19,211,1611,67227
19,212,1615,67266
19,213,1613,67241
19,214,1616,67178
19,215,1617,67284
19,216,1619,67219
19,217,1606,67030
19,218,1611,66973
19,219,1620,67232
19,220,1617,67182
19,221,1600,66886
19,222,1616,67198
19,223,1612,67107
19,224,1461,59718
19,227,1278,50276
19,228,767,28616
19,229,768,28668
19,230,765,28587
19,231,1505,62613
19,237,1486,60484
19,238,1338,48437
19,239,1350,48898
19,240,1343,48641
19,241,769,28612
19,242,766,28616
19,243,1197,45975
19,244,1344,51059
19,245,1353,51393
19,246,543,19949
19,247,913,36448
19,248,890,35846
19,249,917,36474
20,200,387,12331
20,201,389,12379
20,202,386,12307
20,203,385,12285
20,204,391,12441
20,205,388,12341
20,207,389,12388
20,208,385,12318
20,209,389,12372
20,210,389,12383
20,211,389,12370
20,212,386,12311
20,213,392,12433
20,214,390,12393
20,215,387,12331
20,216,384,12255
20,217,391,12410
20,218,389,12348
20,219,384,12265
20,220,386,12293
20,221,390,12388
20,222,386,12312
20,223,387,12331
20,224,335,10597
20,227,340,10640
20,228,282,8963
20,229,282,8965
20,230,280,8923
20,231,394,12621
20,237,381,11955
20,238,373,11729
20,239,373,11741
20,240,376,11774
20,241,281,8951
20,242,277,8849
20,243,315,9955
20,244,320,10224
20,245,317,10177
20,246,853,27545
20,247,230,7473
20,248,227,7451
20,249,236,7593
25,200,1365,151597
25,201,1366,151414
25,202,1391,151771
25,203,1409,150851
25,204,1459,149967
25,205,1395,151202
25,207,1383,151337
25,208,1392,151299
25,209,1390,151338
25,210,1394,152008
25,211,1373,151610
25,212,1358,151329
25,213,1399,151978
25,214,1378,151342
25,215,1361,151348
25,216,1411,150906
25,217,1392,151169
25,218,1411,151241
25,219,1410,150937
25,220,1380,151185
25,221,1384,151214
25,222,1363,151469
25,223,1396,151568
25,224,1634,70628
25,227,1467,59352
25,228,891,33206
25,229,891,33231
25,230,889,33153
25,231,1710,77230
25,237,1687,73475
25,238,1484,57074
25,239,1493,57426
25,240,1485,57104
25,241,886,33002
25,242,887,33035
25,243,1319,53620
25,244,1473,58530
25,245,1472,58640
25,246,620,22656
25,247,964,40624
25,248,953,40256
25,249,971,40746
26,200,870,32493
26,201,870,32507
26,202,867,32423
26,203,867,32421
26,204,859,32139
26,205,871,32506
26,207,870,32485
26,208,868,32461
26,209,866,32422
26,210,871,32440
26,211,871,32533
26,212,869,32477
26,213,868,32431
26,214,868,32462
26,215,870,32473
26,216,865,32375
26,217,870,32516
26,218,871,32438
26,219,867,32417
26,220,876,32503
26,221,868,32454
26,222,869,32472
26,223,866,32400
26,224,814,29631
26,227,808,29196
26,228,1739,105855
26,229,1744,106034
26,230,1742,106099
26,231,861,31853
26,237,811,29736
26,238,979,37414
26,239,981,37675
26,240,977,37413
26,241,1755,105235
26,242,1739,105462
26,243,646,24491
26,244,715,26690
26,245,720,26960
26,246,460,16361
26,247,638,22975
26,248,621,22674
26,249,641,22973
29,200,252,9320
29,201,251,9285
29,202,253,9346
29,203,252,9323
29,204,255,9379
29,205,256,9413
29,207,253,9338
29,208,251,9302
29,209,252,9320
29,210,254,9355
29,211,255,9396
29,212,252,9320
29,213,253,9341
29,214,251,9299
29,215,253,9319
29,216,252,9323
29,217,257,9439
29,218,257,9394
29,219,252,9323
29,220,251,9283
29,221,254,9369
29,222,252,9320
29,223,250,9276
29,224,236,8625
29,227,236,8819
29,228,233,7943
29,229,231,7945
29,230,232,7968
29,231,245,9147
29,237,242,8930
29,238,249,9272
29,239,244,9194
29,240,250,9315
29,241,231,7875
29,242,231,7945
29,243,234,8787
29,244,228,8884
29,245,230,8931
29,246,276,10355
29,247,215,7882
29,248,213,7865
29,249,219,7941
31,200,382,11590
31,201,384,11629
31,202,383,11608
31,203,381,11595
31,204,381,11562
31,205,378,11512
31,207,384,11654
31,208,384,11647
31,209,381,11588
31,210,383,11629
31,211,381,11591
31,212,382,11590
31,213,384,11631
31,214,382,11608
31,215,382,11569
31,216,381,11592
31,217,382,11611
31,218,381,11579
31,219,381,11595
31,220,381,11560
31,221,382,11594
31,222,384,11634
31,223,382,11599
31,224,323,9700
31,227,321,9603
31,228,281,8537
31,229,281,8542
31,230,281,8538
31,231,373,11208
31,237,363,10757
31,238,360,10709
31,239,359,10708
31,240,358,10661
31,241,283,8547
31,242,281,8506
31,243,283,8676
31,244,321,9772
31,245,319,9723
31,246,657,21318
31,247,180,5771
31,248,179,5762
31,249,180,5732
32,200,382,11633
32,201,384,11672
32,202,384,11671
32,203,381,11638
32,204,382,11625
32,205,378,11555
32,207,384,11697
32,208,384,11690
32,209,381,11631
32,210,384,11692
32,211,381,11634
32,212,383,11653
32,213,386,11717
32,214,382,11651
32,215,382,11612
32,216,381,11635
32,217,382,11654
32,218,382,11644
32,219,381,11638
32,220,382,11611
32,221,382,11637
32,222,384,11677
32,223,383,11662
32,224,324,9722
32,227,322,9640
32,228,281,8540
32,229,281,8545
32,230,281,8540
32,231,375,11285
32,237,362,10764
32,238,357,10669
32,239,360,10748
32,240,358,10681
32,241,283,8550
32,242,281,8507
32,243,285,8736
32,244,322,9814
32,245,320,9765
32,246,657,21344
32,247,179,5762
32,248,177,5732
32,249,180,5748
34,200,1550,64107
34,201,1543,63922
34,202,1544,63880
34,203,1556,64077
34,204,1530,63486
34,205,1547,63908
34,207,1555,64107
34,208,1544,63857
34,209,1541,63787
34,210,1552,64169
34,211,1551,64033
34,212,1546,64014
34,213,1550,64006
34,214,1544,63904
34,215,1550,64056
34,216,1553,64037
34,217,1545,63833
34,218,1547,63906
34,219,1556,64049
34,220,1544,63887
34,221,1537,63710
34,222,1547,63989
34,223,1549,63967
34,224,1407,56853
34,227,1305,51628
34,228,778,28905
34,229,778,28915
34,230,776,28856
34,231,1644,73302
34,237,1464,58604
34,238,1286,48453
34,239,1304,48893
34,240,1289,48565
34,241,776,28783
34,242,779,28898
34,243,1433,65872
34,244,1474,59861
34,245,1470,59896
34,246,554,20428
34,247,871,34772
34,248,863,34527
34,249,877,34853
36,200,353,13443
36,201,352,13422
36,202,352,13416
36,203,354,13460
36,204,352,13427
36,205,353,13462
36,207,353,13445
36,208,354,13462
36,209,354,13461
36,210,352,13408
36,211,354,13495
36,212,353,13441
36,213,355,13480
36,214,354,13470
36,215,354,13442
36,216,353,13440
36,217,354,13495
36,218,351,13362
36,219,353,13440
36,220,352,13415
36,221,353,13445
36,222,354,13461
36,223,353,13439
36,224,327,12000
36,227,330,12595
36,228,292,10660
36,229,290,10656
36,230,289,10642
36,231,345,13059
36,237,348,12797
36,238,319,12355
36,239,323,12453
36,240,320,12388
36,241,291,10588
36,242,287,10590
36,243,283,11454
36,244,324,12441
36,245,325,12402
36,246,398,15543
36,247,279,10667
36,248,271,10520
36,249,283,10727
37,200,1151,153935
37,201,1161,153951
37,202,1153,153982
37,203,1206,153288
37,204,1263,152230
37,205,1186,153544
37,207,1155,153688
37,208,1162,153898
